block_number,timestamp
16160396,1670748791
16160384,1670748647
16160372,1670748503
16160360,1670748359
16160348,1670748215
16160336,1670748071
16160324,1670747927
16160312,1670747783
16160300,1670747639
16160288,1670747495
16160276,1670747351
16160264,1670747207
16160251,1670747051
16160239,1670746907
16160227,1670746763
16160215,1670746619
16160203,1670746475
16160191,1670746331
16160180,1670746187
16160168,1670746043
16160156,1670745899
16160144,1670745755
16160132,1670745611
16160120,1670745467
16160108,1670745323
16160096,1670745179
16160085,1670745035
16160073,1670744891
16160061,1670744747
16160049,1670744603
16160037,1670744459
16160025,1670744315
16160013,1670744171
16160001,1670744027
16159989,1670743883
16159977,1670743739
16159965,1670743595
16159953,1670743451
16159941,1670743307
16159929,1670743163
16159917,1670743019
16159905,1670742875
16159893,1670742731
16159881,1670742587
16159869,1670742443
16159857,1670742299
16159845,1670742155
16159833,1670742011
16159822,1670741879
16159810,1670741735
16132403,1670410967
16132391,1670410823
16132380,1670410691
16132367,1670410535
16132355,1670410391
16132344,1670410247
16132332,1670410103
16132320,1670409959
16132308,1670409815
16132296,1670409671
16132284,1670409527
16132273,1670409383
16132262,1670409239
16132250,1670409095
16132239,1670408951
16132227,1670408807
16132215,1670408663
16132203,1670408519
16132191,1670408375
16132180,1670408231
16132168,1670408087
16132156,1670407943
16132144,1670407799
16132132,1670407643
16132121,1670407499
16132110,1670407367
16132098,1670407223
16132087,1670407079
16132075,1670406935
16132063,1670406791
16132051,1670406647
16132039,1670406503
16132027,1670406359
16132014,1670406203
16132002,1670406059
16131990,1670405915
16131978,1670405771
16131966,1670405627
16131954,1670405483
16131942,1670405339
16131930,1670405183
16131920,1670405039
16131908,1670404895
16131896,1670404751
16131884,1670404607
16131872,1670404463
16131860,1670404319
16131848,1670404175
16131838,1670404019
16131826,1670403875
16131815,1670403731
16131804,1670403587
16131792,1670403443
16131781,1670403299
16131769,1670403155
16131757,1670403011
16131745,1670402867
16131734,1670402723
16131722,1670402579
16131710,1670402435
16131698,1670402279
16131686,1670402135
16131675,1670401991
16131664,1670401847
16131652,1670401703
16131640,1670401559
16131628,1670401415
16131616,1670401271
16131605,1670401139
16131592,1670400983
16131580,1670400839
16131568,1670400695
16131557,1670400551
16131547,1670400407
16131537,1670400263
16131525,1670400119
16131513,1670399975
16131501,1670399831
16131489,1670399687
16131477,1670399543
16131465,1670399399
16131453,1670399255
16131442,1670399111
16131431,1670398967
16131419,1670398823
16131407,1670398679
16131396,1670398535
16131384,1670398391
16131373,1670398247
16131363,1670398103
16131351,1670397959
16131339,1670397815
16131328,1670397671
16131316,1670397527
16131304,1670397383
16131292,1670397239
16131280,1670397095
16131268,1670396951
16131256,1670396807
16131244,1670396663
16147879,1670597807
16147867,1670597663
16147855,1670597519
16147843,1670597375
16147831,1670597231
16147819,1670597087
16147807,1670596943
16147796,1670596811
16147784,1670596667
16147772,1670596523
16147760,1670596379
16147748,1670596235
16147736,1670596091
16147724,1670595947
16147712,1670595803
16147700,1670595659
16147689,1670595515
16147677,1670595371
16147665,1670595227
16147653,1670595083
16147641,1670594939
16147629,1670594795
16147617,1670594651
16147605,1670594507
16147593,1670594363
16147581,1670594219
16147569,1670594075
16147557,1670593931
16147545,1670593787
16147533,1670593643
16147521,1670593499
16147509,1670593355
16147497,1670593211
16147485,1670593067
16147473,1670592923
16147461,1670592779
16147449,1670592635
16147437,1670592491
16147426,1670592359
16147414,1670592215
16147402,1670592071
16147391,1670591927
16147379,1670591783
16147369,1670591639
16147357,1670591495
16147346,1670591363
16147334,1670591219
16147322,1670591075
16147310,1670590931
16147298,1670590787
16147286,1670590643
16147274,1670590499
16147263,1670590367
16147251,1670590223
16147239,1670590079
16147227,1670589935
16147215,1670589791
16147203,1670589647
16147191,1670589503
16147179,1670589359
16147167,1670589215
16147156,1670589071
16147143,1670588915
16147131,1670588771
16147119,1670588627
16147108,1670588495
16147096,1670588351
16147083,1670588195
16147071,1670588051
16147059,1670587907
16147047,1670587763
16147036,1670587619
16147024,1670587475
16147012,1670587331
16147000,1670587187
16146988,1670587043
16146976,1670586899
16146964,1670586755
16146952,1670586611
16146941,1670586467
16146929,1670586323
16146917,1670586179
16146905,1670586035
16146893,1670585891
16146881,1670585747
16146869,1670585603
16146857,1670585459
16146845,1670585315
16146833,1670585171
16146821,1670585027
16146810,1670584883
16146798,1670584739
16146786,1670584595
16146774,1670584451
16146762,1670584307
16146750,1670584163
16146738,1670584019
16146727,1670583875
16146714,1670583719
16146702,1670583575
14617104,1650391677
14617075,1650391189
14616963,1650389794
14616871,1650388639
14616756,1650387239
14616742,1650387084
14616735,1650387005
14616709,1650386668
14616546,1650384626
14616519,1650384327
14616404,1650382759
14616321,1650381853
14616294,1650381554
14616249,1650381061
14616234,1650380905
14616185,1650380314
14616185,1650380314
14616111,1650379497
14616078,1650379101
14616078,1650379101
14615990,1650377921
14615899,1650376714
14615879,1650376426
14615852,1650376159
14615850,1650376099
14615710,1650374198
14615702,1650373981
14615690,1650373806
14615680,1650373601
14615671,1650373503
14615668,1650373449
14615652,1650373203
14615646,1650373124
14615609,1650372664
14615544,1650371901
14615538,1650371780
14615536,1650371736
14615524,1650371631
14615524,1650371631
14615523,1650371567
14615523,1650371567
14615497,1650371295
14615489,1650371185
14615477,1650370972
14615449,1650370473
14615385,1650369555
14615369,1650369277
14615345,1650368953
14615254,1650367678
14615146,1650366136
14615126,1650365761
14615105,1650365439
14615079,1650365141
14615059,1650364947
14615052,1650364850
14615026,1650364633
14615023,1650364600
14615022,1650364561
14615003,1650364376
14614985,1650364017
14614903,1650362655
14614872,1650362178
14614852,1650361892
14614822,1650361568
14614795,1650361168
14614758,1650360696
14614756,1650360648
14614723,1650360294
14614620,1650359027
14614553,1650357958
14614535,1650357661
14614534,1650357644
14614527,1650357559
14614502,1650357175
14614463,1650356748
14614409,1650356044
14614401,1650355924
14614386,1650355673
14614333,1650354933
14614333,1650354933
14614313,1650354630
14614308,1650354573
14614297,1650354445
14614293,1650354341
14614269,1650354013
14614256,1650353856
14614249,1650353788
14614210,1650353220
14614205,1650353119
14614140,1650352106
14614096,1650351623
14614034,1650350721
14614005,1650350416
14613699,1650346014
14613582,1650344285
14613347,1650341034
14613345,1650341006
14613305,1650340454
14613276,1650340060
14613273,1650339921
15251415,1659286247
15251411,1659286224
15251398,1659286062
15251390,1659285981
15251358,1659285579
15251337,1659285237
15251335,1659285215
15251311,1659284874
15251295,1659284563
15251275,1659284205
15251259,1659284062
15251258,1659284017
15251248,1659283875
15251217,1659283358
15251214,1659283302
15251181,1659282953
15251175,1659282864
15251125,1659282263
15251104,1659281961
15251075,1659281623
15251074,1659281597
15251059,1659281383
15250999,1659280734
15250985,1659280553
15250974,1659280417
15250940,1659280041
15250939,1659280028
15250933,1659279926
15250882,1659279252
15250865,1659279092
15250861,1659278990
15250853,1659278857
15250831,1659278491
15250822,1659278286
15250817,1659278243
15250810,1659278181
15250782,1659277803
15250774,1659277721
15250774,1659277721
15250770,1659277648
15250766,1659277596
15250764,1659277568
15250762,1659277549
15250762,1659277549
15250757,1659277485
15250748,1659277332
15250741,1659277247
15250734,1659277185
15250732,1659277144
15250729,1659277076
15250714,1659276942
15250714,1659276942
15250702,1659276804
15250689,1659276687
15250687,1659276671
15250675,1659276551
15250670,1659276501
15250652,1659276233
15250650,1659276217
15250644,1659276034
15250642,1659275976
15250638,1659275950
15250628,1659275802
15250616,1659275670
15250615,1659275647
15250615,1659275647
15250614,1659275642
15250612,1659275620
15250612,1659275620
15250602,1659275541
15250592,1659275420
15250585,1659275364
15250563,1659275011
15250539,1659274732
15250518,1659274298
15250514,1659274185
15250500,1659274028
15250497,1659273988
15250497,1659273988
15250495,1659273968
15250491,1659273937
15250491,1659273937
15250491,1659273937
15250468,1659273632
15250441,1659273321
15250426,1659273058
15250421,1659273022
15250396,1659272676
15250394,1659272621
15250381,1659272464
15250380,1659272433
15250371,1659272336
15250354,1659272219
15250346,1659272127
15250337,1659272065
15250336,1659272013
15250335,1659271998
15250330,1659271906
15250313,1659271716
15250291,1659271308
16119381,1670252675
16119369,1670252531
16119358,1670252387
16119346,1670252243
16119334,1670252099
16119322,1670251955
16119310,1670251811
16119299,1670251679
16119287,1670251535
16119275,1670251391
16119263,1670251247
16119252,1670251103
16119240,1670250959
16119228,1670250815
16119216,1670250671
16119204,1670250527
16119192,1670250383
16119180,1670250239
16119168,1670250095
16119156,1670249951
16119144,1670249807
16119132,1670249663
16119120,1670249519
16119108,1670249375
16119096,1670249231
16119084,1670249087
16119072,1670248943
16119060,1670248799
16119048,1670248655
16119036,1670248511
16119024,1670248367
16119012,1670248223
16119000,1670248079
16118989,1670247947
16118977,1670247803
16118965,1670247659
16118953,1670247515
16118941,1670247371
16118929,1670247227
16118917,1670247083
16118905,1670246939
16118893,1670246795
16118882,1670246651
16118871,1670246507
16118859,1670246363
16118847,1670246219
16118835,1670246075
16118824,1670245931
16118812,1670245787
16118800,1670245643
16118788,1670245499
16118776,1670245355
16118764,1670245211
16118752,1670245067
16118740,1670244923
16118728,1670244779
16118716,1670244635
16118704,1670244491
16118692,1670244347
16118680,1670244203
16118668,1670244059
16118656,1670243915
16118644,1670243771
16118632,1670243627
16118620,1670243483
16118608,1670243339
16118596,1670243195
16118584,1670243051
16118573,1670242907
16118561,1670242763
16118549,1670242619
16118536,1670242463
16118524,1670242307
16118512,1670242163
16118500,1670242019
16118488,1670241875
16118476,1670241731
16118464,1670241587
16118452,1670241443
16118440,1670241299
16118428,1670241155
16118416,1670241011
16118404,1670240867
16118392,1670240723
16118380,1670240579
16118368,1670240435
16118356,1670240291
16118344,1670240147
16118332,1670240003
16118320,1670239859
16118308,1670239715
16118296,1670239571
16118284,1670239427
16118272,1670239283
16118260,1670239139
16118248,1670238995
16118236,1670238851
16118224,1670238707
16118212,1670238563
16118200,1670238419
14125826,1643793955
14125684,1643792084
14125361,1643787883
14123755,1643766355
14123562,1643764036
14123369,1643761432
14122914,1643755475
14122110,1643744695
14119885,1643715673
14118532,1643696538
14117238,1643679731
14117238,1643679731
14116884,1643675165
14115349,1643654800
14115325,1643654446
14115131,1643651882
14114672,1643645941
14113927,1643635761
14113798,1643633929
14113372,1643628323
14113335,1643627892
14113092,1643624900
14111146,1643598651
14111011,1643596714
14110756,1643593382
14109891,1643581820
14109877,1643581572
14109718,1643579600
14109484,1643576564
14109131,1643571952
14108782,1643567129
14108621,1643564810
14107119,1643545634
14106901,1643542731
14106863,1643542139
14106646,1643539288
14106389,1643535538
14106385,1643535477
14106275,1643534049
14106203,1643533187
14106020,1643530660
14106011,1643530525
14105814,1643528238
14105692,1643526852
14105677,1643526573
14104699,1643512944
14104509,1643510477
14103373,1643495394
14103106,1643491872
14102682,1643486412
14102615,1643485431
14102200,1643479938
14102028,1643477762
14101055,1643464767
14100837,1643461815
14100787,1643461203
14100534,1643457830
14099953,1643449660
14099743,1643446493
14099551,1643444154
14099426,1643442516
14099290,1643440577
14099279,1643440441
14098950,1643436413
14098912,1643435973
14098647,1643432366
14098494,1643430501
14098356,1643428400
14098033,1643424117
14097957,1643422979
14097545,1643417605
14097359,1643415162
14097283,1643414221
14097173,1643412880
14096801,1643407846
14096686,1643406406
14096317,1643401649
14096214,1643400068
14096214,1643400068
14096144,1643399254
14096127,1643399050
14096102,1643398759
14096058,1643398070
14096013,1643397548
14095849,1643395267
14095721,1643393584
14095496,1643390632
14095083,1643384822
14095056,1643384474
14095052,1643384426
14094808,1643381447
14094568,1643378401
14094552,1643378261
14094406,1643376311
14094381,1643375897
14094276,1643374570
14094218,1643373835
14093838,1643368973
14093836,1643368943
14093449,1643363450
15239404,1659124757
15239386,1659124428
15239371,1659124165
15239355,1659123945
15239349,1659123832
15239341,1659123748
15239331,1659123616
15239299,1659123143
15239273,1659122821
15239254,1659122617
15239239,1659122374
15239214,1659122037
15239158,1659121334
15239130,1659120822
15239112,1659120518
15239064,1659119846
15238921,1659118316
15238893,1659117905
15238865,1659117611
15238701,1659115493
15238660,1659115056
15238486,1659112787
15238465,1659112393
15238333,1659110457
15238287,1659109965
15238284,1659109904
15238271,1659109762
15238271,1659109762
15238253,1659109462
15238232,1659109166
15238111,1659107656
15238108,1659107590
15238078,1659107244
15237946,1659105431
15237898,1659104829
15237848,1659104235
15237754,1659102924
15237724,1659102422
15237672,1659101782
15237666,1659101702
15237548,1659100228
15237511,1659099803
15237508,1659099780
15237479,1659099356
15237446,1659098993
15237440,1659098894
15237433,1659098815
15237424,1659098722
15237397,1659098475
15237397,1659098475
15237365,1659097938
15237365,1659097938
15237322,1659097441
15237316,1659097406
15237308,1659097309
15237302,1659097224
15237286,1659096992
15237269,1659096754
15237269,1659096754
15237267,1659096706
15237262,1659096624
15237244,1659096361
15237238,1659096289
15237210,1659095895
15237187,1659095602
15237156,1659095096
15237134,1659094807
15237118,1659094457
15237042,1659093517
15237032,1659093368
15237004,1659092876
15236992,1659092695
15236982,1659092584
15236957,1659092174
15236940,1659091954
15236927,1659091782
15236903,1659091352
15236887,1659091172
15236878,1659091094
15236846,1659090713
15236842,1659090652
15236830,1659090483
15236821,1659090365
15236817,1659090342
15236776,1659089869
15236768,1659089771
15236703,1659089164
15236672,1659088663
15236646,1659088235
15236639,1659088115
15236596,1659087426
15236588,1659087359
15236578,1659087228
15236556,1659087020
15236506,1659086339
15236470,1659085973
15236415,1659085057
15236405,1659084930
15236402,1659084898
15236395,1659084812
14639634,1650697219
14639626,1650697136
14639611,1650697016
14639599,1650696869
14639595,1650696822
14639587,1650696627
14639567,1650696390
14639559,1650696284
14639549,1650696124
14639542,1650696039
14639484,1650695264
14639429,1650694627
14639398,1650693961
14639386,1650693827
14639374,1650693615
14639358,1650693387
14639325,1650692948
14639324,1650692917
14639278,1650692287
14639277,1650692271
14639261,1650692113
14639240,1650691856
14639076,1650689770
14639025,1650689067
14638942,1650687902
14638891,1650687062
14638890,1650687058
14638864,1650686717
14638684,1650684136
14638533,1650682131
14638347,1650679414
14638336,1650679288
14637992,1650675097
14637192,1650664531
14636962,1650661424
14636682,1650657518
14636665,1650657286
14636643,1650656908
14636624,1650656598
14636594,1650656193
14636571,1650655891
14636548,1650655605
14636546,1650655598
14636516,1650655290
14636459,1650654577
14636437,1650654276
14636407,1650653988
14636364,1650653403
14636146,1650650442
14636133,1650650319
14636101,1650649846
14635892,1650646928
14635408,1650640305
14635317,1650639105
14635297,1650638769
14635284,1650638618
14635263,1650638339
14635245,1650638118
14635234,1650637915
14635234,1650637915
14635206,1650637574
14635190,1650637359
14635183,1650637306
14635164,1650637022
14635099,1650636142
14635011,1650634876
14634906,1650633480
14634895,1650633388
14634852,1650632888
14634830,1650632655
14634746,1650631552
14634682,1650630766
14634663,1650630432
14634639,1650630169
14634636,1650630132
14634616,1650629872
14634615,1650629871
14634588,1650629547
14634580,1650629472
14634570,1650629359
14634569,1650629301
14634566,1650629261
14634544,1650628956
14634524,1650628661
14634494,1650628236
14634399,1650627020
14634355,1650626341
14634331,1650626030
14634316,1650625793
14634277,1650625339
14634266,1650625150
14634257,1650625044
14634214,1650624496
14634204,1650624296
14634185,1650623945
14634096,1650622821
14634078,1650622530
14634070,1650622394
14634061,1650622306
14634054,1650622222
14730831,1651940780
14730511,1651936294
14730473,1651935760
14730081,1651930194
14730032,1651929547
14730032,1651929547
14730032,1651929547
14730017,1651929200
14730015,1651929118
14729980,1651928556
14729916,1651927665
14729894,1651927370
14729843,1651926688
14729551,1651923088
14729516,1651922792
14729514,1651922753
14729511,1651922702
14729411,1651921227
14729394,1651920940
14729315,1651919933
14729295,1651919506
14728948,1651915108
14728914,1651914740
14728913,1651914720
14728912,1651914701
14728885,1651914342
14728746,1651912794
14728726,1651912363
14728379,1651907393
14728218,1651905125
14728091,1651903452
14728059,1651902934
14727970,1651901462
14727840,1651899388
14727045,1651888205
14726951,1651886829
14726787,1651884734
14726680,1651883326
14726677,1651883282
14726671,1651883219
14726671,1651883219
14726663,1651883137
14726436,1651879739
14726407,1651879339
14726218,1651876686
14725350,1651864980
14725230,1651863250
14725148,1651862132
14725055,1651860727
14722549,1651826539
14721349,1651810088
14721214,1651808173
14720980,1651805059
14720890,1651803845
14720651,1651800930
14718744,1651774548
14718575,1651772293
14717462,1651756655
14716686,1651745871
14716398,1651742122
14716326,1651741163
14716321,1651741094
14715947,1651735733
14715816,1651733883
14715297,1651726940
14715297,1651726940
14714405,1651714783
14714393,1651714697
14714393,1651714697
14714393,1651714697
14714393,1651714697
14714393,1651714697
14713062,1651696529
14712739,1651691810
14712594,1651689792
14710942,1651667515
14710929,1651667226
14710818,1651665739
14710761,1651664887
14710692,1651663956
14710552,1651662201
14710426,1651660487
14710259,1651658473
14710193,1651657495
14710193,1651657495
14709788,1651651763
14709787,1651651756
14709756,1651651354
14709650,1651650021
14709335,1651645515
14708914,1651639481
14708686,1651636355
14708551,1651634471
14707167,1651615039
14706895,1651611044
14706886,1651610882
14706748,1651609029
14706343,1651603740
14704666,1651581073
14704666,1651581073
15233339,1659043023
15233266,1659042044
15233258,1659041899
15233162,1659040504
15233010,1659038276
15232780,1659035171
15232750,1659034778
15232065,1659025714
15232000,1659024729
15231960,1659024306
15231938,1659024023
15231776,1659021911
15231640,1659019950
15231506,1659018287
15231475,1659017791
15231190,1659013854
15231092,1659012418
15230992,1659010990
15230982,1659010865
15230970,1659010653
15230938,1659010236
15230907,1659009847
15230820,1659008696
15230815,1659008630
15230741,1659007531
15230734,1659007458
15230724,1659007350
15230718,1659007264
15230687,1659006841
15230681,1659006784
15230665,1659006553
15230576,1659005330
15230548,1659004941
15230530,1659004606
15230473,1659004010
15230325,1659002250
15230325,1659002250
15230286,1659001748
15230237,1659001116
15230212,1659000800
15230187,1659000404
15230178,1659000288
15230163,1659000042
15230160,1658999991
15230130,1658999598
15230111,1658999350
15230080,1658998880
15230041,1658998263
15230025,1658997982
15230002,1658997617
15230001,1658997554
15229950,1658996936
15229948,1658996927
15229940,1658996852
15229799,1658994968
15229753,1658994521
15229689,1658993570
15229665,1658993252
15229663,1658993245
15229661,1658993182
15229637,1658992856
15229603,1658992359
15229577,1658992041
15229475,1658990943
15229444,1658990648
15229419,1658990353
15229418,1658990305
15229418,1658990305
15229413,1658990245
15229410,1658990217
15229409,1658990178
15229408,1658990145
15229408,1658990145
15229391,1658989908
15229297,1658988565
15229276,1658988359
15229270,1658988237
15229250,1658988086
15229232,1658987834
15229212,1658987615
15229202,1658987515
15229198,1658987461
15229125,1658986515
15229100,1658986165
15229096,1658986142
15229094,1658986124
15229086,1658986018
15229072,1658985785
15229059,1658985598
15229043,1658985422
15228963,1658984309
15228939,1658984010
15228896,1658983394
15228892,1658983283
15228829,1658982378
15228758,1658981423
15228639,1658979888
15228613,1658979607
15228602,1658979456
15228600,1658979378
16101546,1670037455
16101534,1670037311
16101522,1670037167
16101510,1670037023
16101498,1670036879
16101487,1670036735
16101475,1670036591
16101463,1670036447
16101451,1670036303
16101439,1670036159
16101427,1670036015
16101415,1670035871
16101403,1670035727
16101391,1670035583
16101379,1670035439
16101367,1670035295
16101355,1670035151
16101343,1670035007
16101331,1670034863
16101319,1670034719
16101307,1670034575
16101295,1670034431
16101283,1670034287
16101272,1670034143
16101260,1670033999
16101248,1670033855
16101236,1670033711
16101224,1670033567
16101213,1670033423
16101201,1670033279
16101189,1670033135
16101178,1670033003
16101166,1670032859
16101154,1670032715
16101142,1670032571
16101130,1670032427
16101118,1670032283
16101106,1670032139
16101094,1670031995
16101082,1670031851
16101070,1670031707
16101059,1670031575
16101047,1670031431
16101035,1670031287
16101023,1670031143
16101011,1670030999
16100999,1670030855
16100987,1670030711
16100976,1670030567
16100964,1670030423
16100952,1670030279
16100940,1670030135
16100928,1670029991
16100916,1670029847
16100904,1670029703
16100893,1670029571
16100881,1670029427
16100869,1670029283
16100857,1670029139
16100845,1670028995
16100833,1670028851
16100821,1670028707
16100809,1670028563
16100798,1670028431
16100786,1670028287
16100774,1670028143
16100763,1670027999
16100751,1670027855
16100739,1670027711
16100727,1670027567
16100715,1670027423
16100703,1670027279
16100691,1670027135
16100679,1670026991
16100667,1670026847
16100655,1670026703
16100643,1670026559
16100631,1670026415
16100619,1670026271
16100607,1670026127
16100595,1670025983
16100583,1670025839
16100571,1670025695
16100559,1670025551
16100547,1670025407
16100535,1670025263
16100523,1670025119
16100511,1670024975
16100500,1670024831
16100488,1670024687
16100476,1670024543
16100464,1670024399
16100452,1670024255
16100440,1670024111
16100428,1670023967
16100416,1670023823
16100404,1670023679
16100392,1670023535
16100380,1670023391
16100368,1670023247
14166822,1644342328
14166817,1644342231
14164765,1644314206
14164315,1644308127
14164298,1644307852
14164159,1644306203
14164031,1644304450
14164031,1644304450
14163726,1644300260
14163613,1644298795
14163202,1644293466
14163110,1644292305
14163013,1644290894
14162998,1644290729
14162952,1644290171
14162846,1644288350
14162075,1644278331
14161771,1644274068
14161733,1644273475
14160661,1644259827
14160451,1644257045
14160327,1644255566
14160119,1644252814
14160062,1644251929
14159462,1644244196
14158138,1644226316
14158136,1644226305
14157930,1644223102
14156714,1644206712
14156419,1644202785
14156216,1644200070
14156017,1644197156
14155516,1644190603
14155242,1644187019
14155242,1644187019
14153650,1644165439
14153542,1644164020
14153342,1644161605
14153283,1644160891
14150594,1644125653
14147912,1644089854
14147245,1644080982
14147088,1644078672
14146888,1644076044
14146865,1644075806
14145806,1644061231
14145431,1644056616
14145322,1644055307
14145187,1644053388
14144943,1644050110
14144917,1644049671
14144393,1644042927
14143954,1644037055
14143919,1644036522
14143914,1644036474
14141806,1644007592
14141703,1644006275
14141186,1643999858
14140698,1643993272
14140673,1643992823
14140418,1643989516
14139928,1643983162
14139815,1643981738
14138490,1643964074
14138463,1643963647
14138421,1643963033
14138168,1643959600
14137957,1643956820
14137834,1643955441
14137598,1643952363
14137595,1643952296
14137459,1643950459
14137372,1643949321
14136806,1643941506
14135940,1643930174
14135313,1643921927
14133790,1643901938
14131533,1643871323
14131262,1643867772
14131104,1643865562
14130999,1643864097
14130974,1643863702
14130744,1643860503
14130481,1643857040
14130454,1643856628
14130298,1643854292
14130273,1643853959
14130177,1643852455
14129013,1643836899
14128785,1643833672
14128751,1643833279
14128361,1643828113
14128229,1643826410
14126950,1643809125
14126804,1643807079
14126506,1643803232
14126477,1643802816
14126321,1643800701
14126231,1643799564
14125838,1643794127
15246588,1659221441
15246539,1659220872
15246489,1659220189
15246487,1659220184
15246440,1659219596
15246403,1659218971
15246403,1659218971
15246392,1659218843
15246391,1659218828
15246382,1659218652
15246375,1659218600
15246370,1659218565
15246352,1659218329
15246327,1659218051
15246319,1659217938
15246315,1659217926
15246297,1659217706
15246296,1659217673
15246272,1659217320
15246249,1659216989
15246234,1659216701
15246209,1659216299
15246202,1659216251
15246182,1659215997
15246169,1659215774
15246163,1659215677
15246124,1659215053
15246104,1659214817
15246103,1659214800
15246102,1659214747
15246101,1659214742
15246055,1659214229
15246043,1659214087
15246043,1659214087
15246038,1659214039
15246015,1659213685
15246006,1659213545
15245994,1659213444
15245976,1659213223
15245971,1659213158
15245971,1659213158
15245950,1659212924
15245942,1659212789
15245931,1659212656
15245930,1659212627
15245924,1659212582
15245920,1659212522
15245900,1659212277
15245879,1659211963
15245878,1659211925
15245844,1659211575
15245809,1659211160
15245791,1659210840
15245789,1659210738
15245785,1659210621
15245766,1659210370
15245755,1659210161
15245745,1659210036
15245742,1659210019
15245739,1659209997
15245739,1659209997
15245739,1659209997
15245736,1659209981
15245735,1659209967
15245735,1659209967
15245735,1659209967
15245731,1659209908
15245731,1659209908
15245713,1659209764
15245701,1659209630
15245680,1659209352
15245666,1659209052
15245661,1659208968
15245661,1659208968
15245657,1659208908
15245657,1659208908
15245633,1659208657
15245615,1659208385
15245614,1659208359
15245614,1659208359
15245584,1659208024
15245579,1659207927
15245558,1659207654
15245547,1659207485
15245546,1659207469
15245542,1659207404
15245534,1659207276
15245512,1659207021
15245494,1659206798
15245478,1659206551
15245443,1659206145
15245422,1659205805
15245416,1659205704
15245400,1659205516
15245391,1659205453
15245390,1659205424
15245370,1659205179
15245366,1659205121
15245329,1659204620
15245303,1659204313
15204411,1658653622
15204394,1658653391
15204392,1658653361
15204390,1658653308
15204389,1658653300
15204384,1658653207
15204381,1658653154
15204368,1658653003
15204363,1658652925
15204335,1658652515
15204301,1658652219
15204273,1658651810
15204251,1658651496
15204239,1658651371
15204211,1658650814
15204205,1658650762
15204194,1658650578
15204188,1658650504
15204130,1658649715
15204113,1658649439
15204112,1658649436
15204092,1658649160
15204031,1658648388
15204025,1658648228
15203977,1658647568
15203956,1658647298
15203882,1658646487
15203853,1658646195
15203769,1658644965
15203769,1658644965
15203706,1658643970
15203690,1658643727
15203679,1658643584
15203636,1658643063
15203519,1658641518
15203489,1658641069
15203301,1658638633
15203288,1658638448
15203273,1658638248
15203238,1658637753
15203199,1658637376
15203154,1658636746
15203074,1658635637
15203005,1658634543
15203004,1658634535
15202992,1658634396
15202991,1658634382
15202990,1658634357
15202981,1658634235
15202922,1658633521
15202866,1658632703
15202853,1658632481
15202848,1658632374
15202845,1658632320
15202835,1658632205
15202808,1658631861
15202805,1658631814
15202715,1658630614
15202689,1658630312
15202679,1658630015
15202637,1658629393
15202634,1658629348
15202630,1658629273
15202588,1658628694
15202588,1658628694
15202588,1658628694
15202582,1658628657
15202580,1658628638
15202505,1658627390
15202470,1658626785
15202411,1658625997
15202339,1658625083
15202316,1658624774
15202263,1658624079
15202175,1658622905
15201248,1658610420
15201189,1658609689
15201098,1658608542
15201092,1658608482
15201038,1658607898
15200543,1658601505
15200394,1658599652
15199998,1658593937
15199513,1658587311
15199419,1658585895
15199382,1658585336
15199301,1658584312
15199269,1658583909
15199240,1658583495
15199231,1658583422
15199205,1658583077
15199175,1658582694
15199145,1658582419
15199081,1658581585
15199046,1658581087
15199008,1658580724
15199005,1658580668
15198984,1658580385
15198970,1658580262
15198965,1658580224
15249243,1659257438
15249238,1659257415
15249231,1659257307
15249223,1659257204
15249222,1659257198
15249221,1659257192
15249221,1659257192
15249219,1659257158
15249217,1659257130
15249217,1659257130
15249217,1659257130
15249189,1659256834
15249168,1659256558
15249159,1659256421
15249142,1659256210
15249134,1659256114
15249127,1659256013
15249113,1659255838
15249107,1659255633
15249051,1659255027
15249026,1659254719
15249006,1659254405
15248974,1659254020
15248959,1659253722
15248934,1659253331
15248923,1659253193
15248922,1659253129
15248913,1659252977
15248913,1659252977
15248867,1659252386
15248852,1659252076
15248848,1659251940
15248832,1659251754
15248802,1659251373
15248798,1659251332
15248784,1659251083
15248783,1659251078
15248775,1659251024
15248767,1659250889
15248761,1659250787
15248759,1659250762
15248753,1659250669
15248744,1659250599
15248737,1659250469
15248731,1659250408
15248726,1659250347
15248719,1659250311
15248701,1659250071
15248693,1659249854
15248686,1659249762
15248682,1659249688
15248641,1659249156
15248631,1659249082
15248629,1659249068
15248612,1659248884
15248610,1659248855
15248605,1659248819
15248605,1659248819
15248602,1659248761
15248599,1659248754
15248599,1659248754
15248593,1659248620
15248592,1659248619
15248568,1659248303
15248536,1659247945
15248511,1659247561
15248500,1659247395
15248491,1659247253
15248479,1659246958
15248464,1659246630
15248451,1659246455
15248451,1659246455
15248429,1659246158
15248419,1659245947
15248413,1659245825
15248411,1659245778
15248408,1659245727
15248405,1659245707
15248388,1659245461
15248387,1659245459
15248382,1659245394
15248368,1659245195
15248354,1659245001
15248354,1659245001
15248345,1659244911
15248335,1659244788
15248333,1659244762
15248298,1659244236
15248260,1659243641
15248255,1659243590
15248234,1659243241
15248221,1659243069
15248220,1659243068
15248216,1659243017
15248216,1659243017
15248214,1659243002
15248208,1659242929
15248174,1659242520
15248152,1659242321
15248147,1659242231
14622408,1650464274
14622398,1650464130
14622337,1650463310
14622277,1650462464
